image_name,image_format,file_size,size,location,angle,white_percent,object_percentage,is_deviation,blur_value,image_brightness,contrast,blank_percentage,blank_background_color,create_time,proba,label
106262,jpg,66,"(800, 800)","(201, 48, 405, 707)",0,"(0.06, 0.056, 0.251, 0.242)",0.447,"(0.005, False)",602,140.197,147.999,0.001,253,2019/11/8,1,0
106266,jpg,47,"(800, 800)","(255, 32, 287, 674)",0.228,"(0.04, 0.117, 0.319, 0.323)",0.302,"(0.039, False)",393,179.29,103.313,0.001,253,2019/11/8,1,0
106267,jpg,35,"(800, 800)","(313, 26, 177, 751)",0.106,"(0.033, 0.029, 0.391, 0.388)",0.208,"(0.003, False)",164,167.024,47.239,0.001,253,2019/11/8,1,0
10627,jpg,72,"(600, 600)","(217, 70, 145, 467)",1.202,"(0.117, 0.105, 0.362, 0.397)",0.188,"(0.018, False)",134,199.111,37.767,0.64,254,2019/11/8,1,0
106271,jpg,89,"(386, 419)","(86, 76, 210, 301)",0,"(0.181, 0.1, 0.223, 0.233)",0.391,"(0.041, False)",611,224.673,119.99,0.001,254,2019/11/8,1,0
106396,jpg,33,"(800, 800)","(322, 36, 178, 724)",0,"(0.045, 0.05, 0.403, 0.375)",0.201,"(0.014, False)",35,176.691,25.864,0.001,253,2019/11/8,1,0
1064,jpg,13,"(400, 400)","(66, 49, 265, 302)",0,"(0.122, 0.122, 0.165, 0.172)",0.5,"(0.004, False)",1002,219.78,208.571,0.107,254,2019/11/8,1,0
106465,jpg,60,"(800, 800)","(60, 48, 694, 704)",2.156,"(0.06, 0.06, 0.075, 0.058)",0.763,"(0.009, False)",381,149.72,139.152,0.001,253,2019/11/8,1,0
106495,jpg,30,"(800, 800)","(289, 42, 228, 726)",1.848,"(0.052, 0.04, 0.361, 0.354)",0.259,"(0.007, False)",131,166.231,39.567,0.001,253,2019/11/8,1,0
106497,jpg,37,"(800, 800)","(311, 33, 209, 719)",0.949,"(0.041, 0.06, 0.389, 0.35)",0.235,"(0.022, False)",151,188.277,37.595,0.001,253,2019/11/8,1,0
106508,jpg,33,"(800, 800)","(306, 0, 189, 800)",0,"(0.0, 0.0, 0.383, 0.381)",0.236,"(0.001, False)",132,140.327,37.877,0.001,253,2019/11/8,1,0
106561,jpg,61,"(800, 800)","(136, 42, 529, 724)",7.722,"(0.052, 0.043, 0.17, 0.169)",0.598,"(0.005, False)",154,185.853,48.991,0.001,253,2019/11/8,1,0
106564,jpg,41,"(800, 800)","(304, 36, 190, 729)",1.061,"(0.045, 0.044, 0.38, 0.383)",0.216,"(0.001, False)",210,188.151,51.754,0.001,253,2019/11/8,1,0
106566,jpg,62,"(800, 800)","(180, 46, 442, 712)",2.88,"(0.058, 0.052, 0.225, 0.223)",0.492,"(0.003, False)",456,170.481,128.864,0.001,253,2019/11/8,1,0
106569,jpg,42,"(800, 800)","(306, 38, 193, 725)",0.49,"(0.048, 0.046, 0.383, 0.376)",0.219,"(0.003, False)",193,174.004,55.126,0.001,253,2019/11/8,1,0
1066,jpg,8,"(400, 400)","(120, 39, 188, 322)",11.149,"(0.098, 0.098, 0.3, 0.23)",0.378,"(0.035, False)",225,208.656,61.79,0.107,254,2019/11/8,1,0
106607,jpg,73,"(800, 800)","(119, 67, 559, 665)",0.317,"(0.084, 0.085, 0.149, 0.152)",0.581,"(0.002, False)",439,170.829,174.002,0.001,253,2019/11/8,1,1
106611,jpg,59,"(800, 800)","(142, 42, 502, 691)",0.948,"(0.052, 0.084, 0.177, 0.195)",0.542,"(0.018, False)",143,225.839,66.067,0.001,253,2019/11/8,1,0
106673,jpg,47,"(800, 800)","(250, 40, 311, 723)",0,"(0.05, 0.046, 0.312, 0.299)",0.351,"(0.007, False)",252,187.907,79.104,0.001,253,2019/11/8,1,0
1067,jpg,35,"(400, 400)","(41, 92, 306, 223)",1.131,"(0.23, 0.212, 0.102, 0.133)",0.426,"(0.017, False)",356,143.727,108.101,0.107,254,2019/11/8,1,0
106724,jpg,49,"(800, 800)","(41, 153, 713, 490)",0,"(0.191, 0.196, 0.051, 0.058)",0.546,"(0.004, False)",267,174.089,81.397,0.001,253,2019/11/8,1,0
106726,jpg,55,"(800, 800)","(169, 55, 484, 683)",1.816,"(0.069, 0.077, 0.211, 0.184)",0.517,"(0.014, False)",532,146.437,174.925,0.001,253,2019/11/8,1,0
106732,jpg,31,"(800, 800)","(280, 30, 237, 742)",0.385,"(0.037, 0.035, 0.35, 0.354)",0.275,"(0.002, False)",40,151.352,18.388,0.001,253,2019/11/8,1,0
106733,jpg,47,"(800, 800)","(267, 36, 245, 734)",0,"(0.045, 0.037, 0.334, 0.36)",0.281,"(0.014, False)",387,133.497,91.322,0.001,253,2019/11/8,1,0
106736,jpg,56,"(800, 800)","(44, 147, 713, 527)",0.584,"(0.184, 0.158, 0.055, 0.054)",0.587,"(0.013, False)",363,157.877,125.792,0.001,253,2019/11/8,1,0
106740,jpg,46,"(800, 800)","(203, 50, 411, 694)",0.774,"(0.062, 0.07, 0.254, 0.233)",0.446,"(0.011, False)",232,138.514,80.098,0.001,253,2019/11/8,1,0
106761,jpg,48,"(800, 800)","(253, 37, 336, 732)",0,"(0.046, 0.039, 0.316, 0.264)",0.384,"(0.027, False)",321,128.103,89.541,0.001,253,2019/11/8,1,0
106763,jpg,44,"(800, 800)","(228, 58, 370, 684)",0.086,"(0.072, 0.072, 0.285, 0.253)",0.395,"(0.016, False)",169,117.396,53.334,0.001,253,2019/11/8,1,0
1068,jpg,7,"(400, 400)","(150, 43, 96, 263)",1.264,"(0.107, 0.235, 0.375, 0.385)",0.158,"(0.064, True)",426,137.942,104.478,0.107,254,2019/11/8,1,0
106810,jpg,69,"(800, 800)","(283, 22, 224, 747)",1.818,"(0.028, 0.039, 0.354, 0.366)",0.261,"(0.008, False)",224,173.93,51.61,0.001,254,2019/11/8,1,0
106812,jpg,35,"(800, 800)","(284, 43, 231, 717)",0,"(0.054, 0.05, 0.355, 0.356)",0.259,"(0.002, False)",115,162.878,38.157,0.001,253,2019/11/8,1,0
106816,jpg,34,"(800, 800)","(303, 20, 177, 758)",1.496,"(0.025, 0.028, 0.379, 0.4)",0.21,"(0.011, False)",281,175.063,60.18,0.001,253,2019/11/8,1,0
106822,jpg,74,"(800, 800)","(277, 17, 244, 768)",0,"(0.021, 0.019, 0.346, 0.349)",0.293,"(0.002, False)",273,177.318,69.866,0.001,254,2019/11/8,1,0
106847,jpg,51,"(800, 800)","(303, 27, 177, 744)",0,"(0.034, 0.036, 0.379, 0.4)",0.206,"(0.011, False)",379,157.735,79.384,0.001,254,2019/11/8,1,0
106851,jpg,74,"(800, 800)","(277, 17, 244, 768)",0,"(0.021, 0.019, 0.346, 0.349)",0.293,"(0.002, False)",273,177.318,69.866,0.001,254,2019/11/8,1,0
106852,jpg,68,"(800, 800)","(254, 42, 309, 691)",0.213,"(0.052, 0.084, 0.318, 0.296)",0.334,"(0.019, False)",482,185.714,103.623,0.001,254,2019/11/8,1,0
106857,jpg,52,"(800, 800)","(246, 40, 311, 722)",0,"(0.05, 0.048, 0.307, 0.304)",0.351,"(0.002, False)",194,226.746,54.018,0.001,253,2019/11/8,1,0
10686,jpg,78,"(800, 800)","(268, 150, 266, 563)",11.804,"(0.188, 0.109, 0.335, 0.333)",0.234,"(0.039, False)",45,203.135,23.704,0.64,253,2019/11/8,1,0
10688,jpg,102,"(800, 800)","(200, 270, 386, 303)",2.875,"(0.338, 0.284, 0.25, 0.268)",0.183,"(0.028, False)",28,186.127,15.913,0.64,254,2019/11/8,1,0
1069,jpg,13,"(400, 400)","(91, 45, 226, 304)",0.516,"(0.113, 0.128, 0.228, 0.207)",0.429,"(0.013, False)",1516,173.306,302.057,0.107,253,2019/11/8,1,0
106987,jpg,54,"(800, 800)","(284, 45, 262, 706)",1.723,"(0.056, 0.061, 0.355, 0.318)",0.289,"(0.019, False)",184,212.961,57.016,0.001,254,2019/11/8,1,0
106990,jpg,39,"(800, 800)","(290, 28, 220, 743)",0,"(0.035, 0.036, 0.362, 0.362)",0.255,"(0.001, False)",195,196.037,57.079,0.001,253,2019/11/8,1,0
107051,jpg,33,"(800, 800)","(226, 49, 367, 715)",0,"(0.061, 0.045, 0.282, 0.259)",0.41,"(0.014, False)",146,133.012,50.481,0.001,253,2019/11/8,1,0
107082,jpg,42,"(800, 800)","(251, 110, 301, 632)",0.521,"(0.138, 0.072, 0.314, 0.31)",0.297,"(0.033, False)",147,143.854,57.829,0.001,252,2019/11/8,1,0
107084,jpg,44,"(800, 800)","(251, 45, 298, 715)",0,"(0.056, 0.05, 0.314, 0.314)",0.333,"(0.003, False)",163,176.782,38.124,0.001,253,2019/11/8,1,0
107100,jpg,49,"(800, 800)","(248, 43, 312, 723)",0,"(0.054, 0.043, 0.31, 0.3)",0.352,"(0.008, False)",280,156.709,59.474,0.001,253,2019/11/8,1,0
107104,jpg,53,"(800, 800)","(214, 39, 370, 715)",0.666,"(0.049, 0.058, 0.268, 0.27)",0.413,"(0.005, False)",336,187.24,89.332,0.001,253,2019/11/8,1,0
10714,jpg,224,"(800, 800)","(212, 94, 423, 620)",0,"(0.117, 0.107, 0.265, 0.206)",0.41,"(0.03, False)",512,169.602,135.699,0.64,254,2019/11/8,1,1
107264,jpg,33,"(800, 800)","(311, 29, 175, 744)",0,"(0.036, 0.034, 0.389, 0.393)",0.203,"(0.002, False)",211,179.916,48.079,0.001,253,2019/11/8,1,0
107265,jpg,40,"(800, 800)","(228, 44, 346, 713)",5.507,"(0.055, 0.054, 0.285, 0.282)",0.385,"(0.001, False)",182,148.564,53.262,0.001,253,2019/11/8,1,0
107273,jpg,44,"(800, 800)","(254, 70, 290, 679)",0.523,"(0.087, 0.064, 0.318, 0.32)",0.308,"(0.012, False)",159,147.934,61.337,0.001,253,2019/11/8,1,0
107277,jpg,47,"(800, 800)","(213, 24, 376, 744)",4.185,"(0.03, 0.04, 0.266, 0.264)",0.437,"(0.005, False)",376,162.509,99.45,0.001,253,2019/11/8,1,0
107278,jpg,48,"(800, 800)","(185, 27, 434, 741)",2.121,"(0.034, 0.04, 0.231, 0.226)",0.502,"(0.004, False)",148,161.437,52.204,0.001,253,2019/11/8,1,0
107281,jpg,31,"(800, 800)","(313, 16, 174, 769)",0,"(0.02, 0.019, 0.391, 0.391)",0.209,"(0.001, False)",158,133.297,42.213,0.001,253,2019/11/8,1,0
10734,jpg,233,"(800, 800)","(208, 184, 406, 460)",0.501,"(0.23, 0.195, 0.26, 0.233)",0.292,"(0.022, False)",401,235.573,108.139,0.64,254,2019/11/8,1,0
10735,jpg,233,"(800, 800)","(201, 193, 406, 471)",0,"(0.241, 0.17, 0.251, 0.241)",0.299,"(0.036, False)",541,223.21,123.617,0.64,255,2019/11/8,1,0
10736,jpg,146,"(800, 800)","(229, 239, 372, 369)",0.285,"(0.299, 0.24, 0.286, 0.249)",0.214,"(0.035, False)",189,210.945,70.426,0.64,254,2019/11/8,1,0
10741,jpg,84,"(600, 600)","(150, 47, 285, 519)",0.587,"(0.078, 0.057, 0.25, 0.275)",0.411,"(0.017, False)",353,132.381,131.047,0.64,254,2019/11/8,1,0
107419,jpg,53,"(800, 800)","(46, 196, 709, 431)",0.583,"(0.245, 0.216, 0.058, 0.056)",0.477,"(0.014, False)",253,163.008,78.298,0.001,253,2019/11/8,1,0
10742,jpg,66,"(800, 800)","(320, 31, 189, 704)",1.497,"(0.039, 0.081, 0.4, 0.364)",0.208,"(0.028, False)",345,209.025,75.144,0.64,254,2019/11/8,1,1
10744,jpg,71,"(800, 800)","(173, 121, 455, 585)",0.73,"(0.151, 0.117, 0.216, 0.215)",0.416,"(0.017, False)",48,232.589,22.551,0.64,254,2019/11/8,1,0
10746,jpg,35,"(800, 800)","(286, 65, 199, 650)",5.913,"(0.081, 0.106, 0.357, 0.394)",0.202,"(0.022, False)",109,173.971,27.324,0.64,253,2019/11/8,1,0
107461,jpg,51,"(500, 500)","(176, 20, 130, 455)",0.731,"(0.04, 0.05, 0.352, 0.388)",0.237,"(0.019, False)",207,154.537,63.899,0.001,253,2019/11/8,1,0
10747,jpg,43,"(800, 800)","(308, 122, 166, 617)",0,"(0.152, 0.076, 0.385, 0.407)",0.16,"(0.04, False)",165,197.64,39.311,0.64,251,2019/11/8,1,0
107530,jpg,41,"(800, 800)","(247, 36, 305, 727)",1.884,"(0.045, 0.046, 0.309, 0.31)",0.346,"(0.001, False)",353,156.892,86.153,0.001,253,2019/11/8,1,0
107560,jpg,49,"(500, 500)","(189, 31, 122, 453)",0,"(0.062, 0.032, 0.378, 0.378)",0.221,"(0.015, False)",403,164.45,93.083,0.001,253,2019/11/8,1,0
107606,jpg,48,"(500, 500)","(183, 21, 123, 449)",0.458,"(0.042, 0.06, 0.366, 0.388)",0.221,"(0.014, False)",490,182.055,99.278,0.001,253,2019/11/8,1,0
107624,jpg,39,"(800, 800)","(81, 215, 609, 410)",1.386,"(0.269, 0.219, 0.101, 0.138)",0.39,"(0.031, False)",158,177.675,56.558,0.001,253,2019/11/8,1,0
107630,jpg,57,"(800, 800)","(68, 201, 667, 412)",1.169,"(0.251, 0.234, 0.085, 0.081)",0.429,"(0.009, False)",556,194.71,158.386,0.001,253,2019/11/8,1,0
107649,jpg,44,"(800, 800)","(250, 62, 338, 681)",0.623,"(0.077, 0.071, 0.312, 0.265)",0.36,"(0.024, False)",121,151.084,42.617,0.001,253,2019/11/8,1,0
107666,jpg,33,"(800, 800)","(245, 61, 313, 696)",0,"(0.076, 0.054, 0.306, 0.302)",0.34,"(0.011, False)",76,173.189,34.645,0.001,253,2019/11/8,1,0
107673,jpg,42,"(800, 800)","(244, 60, 309, 706)",0.481,"(0.075, 0.043, 0.305, 0.309)",0.341,"(0.016, False)",136,142.254,47.529,0.001,253,2019/11/8,1,0
107696,jpg,39,"(800, 800)","(305, 53, 187, 693)",0,"(0.066, 0.068, 0.381, 0.385)",0.202,"(0.002, False)",238,170.367,79.047,0.001,253,2019/11/8,1,0
107705,jpg,43,"(800, 800)","(303, 23, 195, 757)",0,"(0.029, 0.025, 0.379, 0.378)",0.231,"(0.002, False)",325,170.588,94.164,0.001,253,2019/11/8,1,0
107709,jpg,42,"(800, 800)","(300, 42, 187, 719)",0,"(0.052, 0.049, 0.375, 0.391)",0.21,"(0.008, False)",447,178.066,115.052,0.001,253,2019/11/8,1,0
107715,jpg,45,"(800, 800)","(275, 63, 246, 684)",0.266,"(0.079, 0.066, 0.344, 0.349)",0.263,"(0.007, False)",133,136.12,46.052,0.001,253,2019/11/8,1,0
1078,jpg,14,"(400, 400)","(87, 79, 230, 271)",1.818,"(0.198, 0.125, 0.217, 0.207)",0.39,"(0.037, False)",3145,217.556,569.673,0.107,254,2019/11/8,1,0
107806,jpg,54,"(800, 800)","(200, 49, 376, 706)",1.169,"(0.061, 0.056, 0.25, 0.28)",0.415,"(0.015, False)",225,175.301,70.659,0.001,253,2019/11/8,1,0
10787,jpg,63,"(800, 800)","(264, 65, 279, 665)",0.306,"(0.081, 0.087, 0.33, 0.321)",0.29,"(0.005, False)",456,206.471,113.625,0.64,254,2019/11/8,1,0
107881,jpg,36,"(800, 800)","(310, 40, 209, 650)",4.066,"(0.05, 0.138, 0.388, 0.351)",0.212,"(0.047, False)",169,156.83,52.318,0.001,253,2019/11/8,1,0
1079,jpg,7,"(400, 400)","(135, 40, 132, 321)",0.431,"(0.1, 0.098, 0.338, 0.333)",0.265,"(0.003, False)",255,167.113,77.806,0.107,254,2019/11/8,1,0
10790,jpg,89,"(800, 800)","(286, 141, 262, 561)",5.966,"(0.176, 0.122, 0.357, 0.315)",0.23,"(0.034, False)",42,172.137,18.136,0.64,254,2019/11/8,1,0
107943,jpg,34,"(800, 800)","(324, 35, 149, 731)",0.49,"(0.044, 0.043, 0.405, 0.409)",0.17,"(0.002, False)",185,170.451,50.546,0.001,253,2019/11/8,1,0
1080,jpg,7,"(400, 400)","(139, 55, 124, 290)",0,"(0.138, 0.138, 0.347, 0.343)",0.225,"(0.003, False)",193,165.855,60.198,0.107,254,2019/11/8,1,0
108002,jpg,62,"(800, 800)","(79, 45, 635, 708)",0,"(0.056, 0.059, 0.099, 0.107)",0.702,"(0.005, False)",254,174.654,95.476,0.001,253,2019/11/8,1,0
108028,jpg,59,"(800, 800)","(212, 57, 393, 682)",0.155,"(0.071, 0.076, 0.265, 0.244)",0.419,"(0.011, False)",584,137.047,160.777,0.001,253,2019/11/8,1,0
108030,jpg,58,"(800, 800)","(185, 36, 429, 730)",0,"(0.045, 0.043, 0.231, 0.233)",0.489,"(0.001, False)",494,138.675,136.413,0.001,253,2019/11/8,1,0
10806,jpg,75,"(800, 800)","(288, 62, 187, 663)",0.27,"(0.077, 0.094, 0.36, 0.406)",0.194,"(0.025, False)",737,204.563,118.151,0.64,254,2019/11/8,1,1
10807,jpg,82,"(800, 800)","(272, 102, 226, 564)",5.013,"(0.128, 0.168, 0.34, 0.378)",0.199,"(0.027, False)",40,175.653,22.279,0.64,254,2019/11/8,1,0
108089,jpg,70,"(800, 800)","(116, 48, 597, 709)",0.857,"(0.06, 0.054, 0.145, 0.109)",0.661,"(0.018, False)",533,177.238,208.516,0.001,253,2019/11/8,1,0
108091,jpg,53,"(800, 800)","(129, 71, 558, 665)",0.917,"(0.089, 0.08, 0.161, 0.141)",0.58,"(0.011, False)",333,159.337,117.565,0.001,253,2019/11/8,1,0
1081,jpg,9,"(400, 400)","(129, 46, 142, 324)",0.256,"(0.115, 0.075, 0.323, 0.323)",0.288,"(0.02, False)",544,153.461,137.071,0.107,254,2019/11/8,1,0
108104,jpg,40,"(800, 800)","(215, 32, 365, 728)",0,"(0.04, 0.05, 0.269, 0.275)",0.415,"(0.006, False)",371,76.184,118.412,0.001,253,2019/11/8,1,0
108115,jpg,61,"(800, 800)","(224, 35, 390, 720)",0.432,"(0.044, 0.056, 0.28, 0.233)",0.439,"(0.025, False)",313,171.027,109.762,0.001,253,2019/11/8,1,0
108138,jpg,46,"(800, 800)","(238, 49, 333, 713)",0.659,"(0.061, 0.048, 0.297, 0.286)",0.371,"(0.009, False)",152,198.24,45.893,0.001,253,2019/11/8,1,0
108152,jpg,46,"(800, 800)","(245, 45, 306, 721)",0.474,"(0.056, 0.043, 0.306, 0.311)",0.345,"(0.007, False)",294,195.076,93.398,0.001,253,2019/11/8,1,0
1082,jpg,11,"(400, 400)","(43, 84, 306, 266)",1.297,"(0.21, 0.125, 0.107, 0.128)",0.509,"(0.044, False)",595,153.317,176.509,0.107,254,2019/11/8,1,0
108202,jpg,53,"(800, 800)","(204, 37, 399, 742)",0.655,"(0.046, 0.026, 0.255, 0.246)",0.463,"(0.011, False)",167,147.083,65.979,0.001,253,2019/11/8,1,0
108203,jpg,43,"(800, 800)","(216, 67, 331, 682)",0.196,"(0.084, 0.064, 0.27, 0.316)",0.353,"(0.025, False)",489,84.413,121.382,0.001,253,2019/11/8,1,0
108221,JPEG,173,"(400, 400)","(0, 41, 400, 359)",1.375,"(0.102, 0.0, 0.0, 0.0)",0.897,"(0.051, True)",926,166.558,198.832,0.001,212,2019/11/8,1,0
108223,JPEG,51,"(400, 400)","(0, 0, 400, 400)",0,"(0.0, 0.0, 0.0, 0.0)",1,"(0.0, False)",1117,97.739,252.778,0.001,0,2019/11/8,1,0
108257,jpg,40,"(800, 800)","(284, 28, 232, 749)",0,"(0.035, 0.029, 0.355, 0.355)",0.272,"(0.003, False)",332,197.813,78.91,0.001,253,2019/11/8,1,0
108277,jpg,54,"(800, 800)","(84, 92, 646, 625)",4.399,"(0.115, 0.104, 0.105, 0.087)",0.631,"(0.01, False)",237,131.342,79.838,0.001,253,2019/11/8,1,0
1083,jpg,10,"(400, 400)","(44, 112, 312, 214)",1.625,"(0.28, 0.185, 0.11, 0.11)",0.417,"(0.048, False)",348,160.387,98.537,0.107,254,2019/11/8,1,0
10830,jpg,75,"(800, 800)","(163, 124, 457, 522)",0.305,"(0.155, 0.193, 0.204, 0.225)",0.373,"(0.022, False)",157,178.252,66.661,0.64,254,2019/11/8,1,0
10831,jpg,78,"(800, 800)","(165, 155, 503, 504)",0.244,"(0.194, 0.176, 0.206, 0.165)",0.396,"(0.022, False)",91,181.82,39.888,0.64,254,2019/11/8,1,0
10832,jpg,79,"(700, 700)","(142, 91, 431, 518)",0.308,"(0.13, 0.13, 0.203, 0.181)",0.456,"(0.011, False)",571,215.927,124.245,0.64,253,2019/11/8,1,0
108367,jpg,45,"(800, 800)","(267, 47, 266, 677)",1.017,"(0.059, 0.095, 0.334, 0.334)",0.281,"(0.018, False)",152,167.329,39.032,0.001,253,2019/11/8,1,0
108368,jpg,44,"(800, 800)","(297, 47, 202, 722)",0,"(0.059, 0.039, 0.371, 0.376)",0.228,"(0.01, False)",156,168.066,46.909,0.001,253,2019/11/8,1,0
108369,jpg,47,"(800, 800)","(295, 44, 215, 711)",0.25,"(0.055, 0.056, 0.369, 0.362)",0.239,"(0.003, False)",358,149.074,84.38,0.001,253,2019/11/8,1,0
10837,jpg,84,"(800, 800)","(148, 197, 500, 501)",0.682,"(0.246, 0.128, 0.185, 0.19)",0.391,"(0.059, True)",254,229.928,70.847,0.64,254,2019/11/8,1,1
10838,jpg,82,"(800, 800)","(114, 206, 567, 473)",0.978,"(0.258, 0.151, 0.142, 0.149)",0.419,"(0.053, True)",505,238.465,119.604,0.64,254,2019/11/8,1,1
10839,jpg,70,"(800, 800)","(150, 155, 511, 519)",0.19,"(0.194, 0.158, 0.188, 0.174)",0.414,"(0.019, False)",386,222.104,103.392,0.64,254,2019/11/8,1,1
1084,jpg,8,"(400, 400)","(148, 43, 103, 315)",0,"(0.107, 0.105, 0.37, 0.372)",0.203,"(0.002, False)",583,173.299,136.451,0.107,254,2019/11/8,1,0
108404,jpg,62,"(800, 800)","(231, 42, 338, 707)",0.293,"(0.052, 0.064, 0.289, 0.289)",0.373,"(0.006, False)",617,180.154,174.142,0.001,253,2019/11/8,1,0
108415,jpg,43,"(800, 800)","(216, 57, 341, 622)",1.081,"(0.071, 0.151, 0.27, 0.304)",0.331,"(0.043, False)",206,144.415,66.04,0.001,253,2019/11/8,1,0
108416,jpg,68,"(800, 800)","(206, 23, 378, 766)",0.382,"(0.029, 0.014, 0.258, 0.27)",0.452,"(0.01, False)",322,202.844,106.986,0.001,253,2019/11/8,1,0
108422,jpg,48,"(800, 800)","(234, 71, 326, 663)",0.933,"(0.089, 0.083, 0.292, 0.3)",0.338,"(0.005, False)",234,209.449,72.132,0.001,253,2019/11/8,1,0
10843,jpg,55,"(800, 800)","(263, 141, 253, 558)",2.246,"(0.176, 0.126, 0.329, 0.355)",0.221,"(0.028, False)",144,161.423,40.936,0.64,252,2019/11/8,1,0
108435,jpg,31,"(800, 800)","(304, 81, 164, 651)",0,"(0.101, 0.085, 0.38, 0.415)",0.167,"(0.019, False)",191,186.155,53.692,0.001,253,2019/11/8,1,0
108440,jpg,49,"(800, 800)","(265, 39, 297, 715)",1.292,"(0.049, 0.058, 0.331, 0.297)",0.332,"(0.017, False)",375,179.675,102.585,0.001,253,2019/11/8,1,0
10856,jpg,93,"(800, 800)","(292, 40, 218, 693)",0.202,"(0.05, 0.084, 0.365, 0.362)",0.236,"(0.017, False)",125,191.578,37.384,0.64,254,2019/11/8,1,0
10857,jpg,48,"(800, 800)","(269, 26, 225, 692)",5.169,"(0.033, 0.102, 0.336, 0.383)",0.243,"(0.042, False)",265,214.978,67.338,0.64,254,2019/11/8,1,1
10858,jpg,50,"(800, 800)","(273, 33, 233, 697)",6.372,"(0.041, 0.087, 0.341, 0.367)",0.254,"(0.027, False)",234,208.795,65.526,0.64,254,2019/11/8,1,1
10859,jpg,52,"(800, 800)","(290, 65, 229, 645)",0,"(0.081, 0.113, 0.362, 0.351)",0.231,"(0.017, False)",155,215.633,47.666,0.64,254,2019/11/8,1,1
1086,jpg,82,"(400, 400)","(121, 1, 274, 350)",0,"(0.003, 0.122, 0.302, 0.013)",0.599,"(0.157, True)",1407,171.823,330.649,0.107,254,2019/11/8,1,0
10860,jpg,60,"(800, 800)","(288, 24, 230, 696)",0,"(0.03, 0.1, 0.36, 0.352)",0.25,"(0.035, False)",689,206.122,131.894,0.64,254,2019/11/8,1,1
10861,jpg,94,"(800, 800)","(96, 62, 608, 691)",1.838,"(0.077, 0.059, 0.12, 0.12)",0.656,"(0.009, False)",1498,224.264,304.72,0.64,254,2019/11/8,1,1
108640,jpg,37,"(800, 800)","(244, 28, 338, 708)",10.335,"(0.035, 0.08, 0.305, 0.273)",0.374,"(0.028, False)",66,190.624,26.443,0.001,253,2019/11/8,1,0
1087,jpg,92,"(400, 400)","(115, 5, 282, 337)",1.123,"(0.013, 0.145, 0.287, 0.007)",0.594,"(0.155, True)",1064,171.158,277.21,0.107,254,2019/11/8,1,0
108711,jpg,32,"(800, 800)","(313, 35, 183, 731)",3.219,"(0.044, 0.043, 0.391, 0.38)",0.209,"(0.006, False)",92,188.58,28.25,0.001,253,2019/11/8,1,0
108714,jpg,63,"(800, 800)","(64, 48, 673, 694)",5.458,"(0.06, 0.072, 0.08, 0.079)",0.73,"(0.006, False)",333,193.462,93.446,0.001,253,2019/11/8,1,0
108728,jpg,37,"(440, 440)","(21, 61, 404, 333)",0.971,"(0.139, 0.105, 0.048, 0.034)",0.695,"(0.018, False)",1248,175.602,315.652,0.001,253,2019/11/8,1,1
108740,jpg,71,"(800, 800)","(208, 43, 385, 716)",0,"(0.054, 0.051, 0.26, 0.259)",0.431,"(0.001, False)",338,209.55,92.447,0.001,254,2019/11/8,1,0
108741,jpg,87,"(800, 800)","(55, 142, 694, 491)",0.277,"(0.177, 0.209, 0.069, 0.064)",0.532,"(0.016, False)",350,176.565,118.364,0.001,254,2019/11/8,1,0
108788,jpg,60,"(800, 800)","(227, 30, 338, 730)",1.102,"(0.037, 0.05, 0.284, 0.294)",0.386,"(0.008, False)",296,152.61,79.069,0.001,254,2019/11/8,1,0
108793,jpg,46,"(800, 800)","(242, 88, 317, 675)",0,"(0.11, 0.046, 0.302, 0.301)",0.334,"(0.032, False)",234,185.038,66.968,0.001,253,2019/11/8,1,0
108794,jpg,64,"(800, 800)","(247, 106, 309, 655)",0.818,"(0.133, 0.049, 0.309, 0.305)",0.316,"(0.042, False)",353,175.89,77.616,0.001,254,2019/11/8,1,0
108799,jpg,74,"(800, 800)","(145, 64, 541, 665)",0,"(0.08, 0.089, 0.181, 0.142)",0.562,"(0.02, False)",243,161.185,78.08,0.001,254,2019/11/8,1,1
1088,jpg,75,"(400, 400)","(119, 3, 280, 354)",0.386,"(0.007, 0.107, 0.297, 0.003)",0.62,"(0.156, True)",1187,163.075,312.977,0.107,254,2019/11/8,1,0
108803,jpg,54,"(800, 800)","(257, 45, 340, 711)",0.562,"(0.056, 0.055, 0.321, 0.254)",0.378,"(0.034, False)",202,117.33,77.118,0.001,253,2019/11/8,1,0
108808,jpg,86,"(800, 800)","(62, 100, 666, 573)",0.455,"(0.125, 0.159, 0.077, 0.09)",0.596,"(0.018, False)",1385,159.354,316.67,0.001,253,2019/11/8,1,1
10882,jpg,81,"(800, 800)","(296, 72, 214, 661)",0.141,"(0.09, 0.084, 0.37, 0.362)",0.221,"(0.005, False)",881,155.465,216.942,0.64,254,2019/11/8,1,0
10883,jpg,78,"(800, 800)","(284, 134, 262, 551)",0.462,"(0.168, 0.144, 0.355, 0.318)",0.226,"(0.022, False)",520,185.385,125.211,0.64,254,2019/11/8,1,0
108832,jpg,25,"(800, 800)","(319, 122, 145, 569)",0,"(0.152, 0.136, 0.399, 0.42)",0.129,"(0.013, False)",79,194.381,24.43,0.001,253,2019/11/8,1,0
